r,h,k,n,infected,msgs
0,4,16,2560,1,16
1,4,16,2560,17,272
2,4,16,2560,265,4240
3,4,16,2560,2064,33024
4,4,16,2560,2560,40960
5,4,16,2560,2560,40960
6,4,16,2560,2560,40960
7,4,16,2560,2560,40960
8,4,16,2560,2560,40960
9,4,16,2560,2560,40960
10,4,16,2560,2560,40960
11,4,16,2560,2560,40960
12,4,16,2560,2560,40960
13,4,16,2560,2560,40960
14,4,16,2560,2560,40960
15,4,16,2560,2560,40960
16,4,16,2560,2560,40960
17,4,16,2560,2560,40960
18,4,16,2560,2560,40960
19,4,16,2560,2560,40960
20,4,16,2560,2560,40960
21,4,16,2560,2560,40960
22,4,16,2560,2560,40960
23,4,16,2560,2560,40960
24,4,16,2560,2560,40960
25,4,16,2560,2560,40960
26,4,16,2560,2560,40960
27,4,16,2560,2560,40960
28,4,16,2560,2560,40960
29,4,16,2560,2560,40960
30,4,16,2560,2560,40960
31,4,16,2560,2560,40960
32,4,16,2560,2560,40960
33,4,16,2560,2560,40960
34,4,16,2560,2560,40960
35,4,16,2560,2560,40960
36,4,16,2560,2560,40960
37,4,16,2560,2560,40960
38,4,16,2560,2560,40960
39,4,16,2560,2560,40960
40,4,16,2560,2560,40960
41,4,16,2560,2560,40960
42,4,16,2560,2560,40960
43,4,16,2560,2560,40960
44,4,16,2560,2560,40960
45,4,16,2560,2560,40960
46,4,16,2560,2560,40960
47,4,16,2560,2560,40960
48,4,16,2560,2560,40960
49,4,16,2560,2560,40960
50,4,16,2560,2560,40960
51,4,16,2560,2560,40960
52,4,16,2560,2560,40960
53,4,16,2560,2560,40960
54,4,16,2560,2560,40960
55,4,16,2560,2560,40960
56,4,16,2560,2560,40960
57,4,16,2560,2560,40960
58,4,16,2560,2560,40960
59,4,16,2560,2560,40960
60,4,16,2560,2560,40960
61,4,16,2560,2560,40960
62,4,16,2560,2560,40960
63,4,16,2560,2560,40960
64,4,16,2560,2560,40960
65,4,16,2560,2560,40960
66,4,16,2560,2560,40960
67,4,16,2560,2560,40960
68,4,16,2560,2560,40960
69,4,16,2560,2560,40960
70,4,16,2560,2560,40960
71,4,16,2560,2560,40960
72,4,16,2560,2560,40960
73,4,16,2560,2560,40960
74,4,16,2560,2560,40960
75,4,16,2560,2560,40960
76,4,16,2560,2560,40960
77,4,16,2560,2560,40960
78,4,16,2560,2560,40960
79,4,16,2560,2560,40960
80,4,16,2560,2560,40960
